# GRE 词汇词典
# GRE 研究生入学考试词汇
# 共 7479 条
# 格式: word|translation

malign|malign a. 有害的, 恶性的, 有恶意的；vt. 诽谤, 说坏话
quibble|quibble n. 遁词, 双关语；vi. 吹毛求疵, 争吵, 说模棱两可的话；vt. 对...诡辩
spat|spat n. 蚝卵, 口角, 拍打；vi. 拍打, 争吵；spit的过去式和过去分词
prim|prim a. 整洁的, 端正的, 规规矩矩的, 呆板的, 拘谨的；vt. 弄整齐, 使显出一本正经的表情；vi. 作出一本正经的样子
regale|regale vt. 款待, 使快乐；vi. 享用；n. 盛宴, 佳肴, 款待
hulk|hulk n. 船体, 笨重的船, 废然大物
subliminal|subliminal a. 下意识的, 潜在意识的；[医] 阈下的, 限下的
gaffe|gaffe n. 过失, 失态, 出丑
simile|simile n. 明喻, 明喻说法
realign|realign vt.vi. 重新排列, 重新组合
functionary|functionary n. 职员, 负责人员, 官员；a. 机能的, 作用的, 职务的
redemptive|redemptive a. 赎回的, 救世的, 赎身的
exponent|exponent n. 说明者, 倡导者, 说明物, 指数；a. 说明的；[计] 指数
trowel|trowel n. 泥铲, 泥刀；vt. 用泥铲涂
impale|impale vt. 刺穿, 使绝望, 钉住
gaggle|gaggle n. 鹅群, 一群, 嘎嘎叫声；vi. 嘎嘎地叫
rancor|rancor n. 敌意, 深仇
irreconcilable|irreconcilable a. 不能和解的, 不能协调的, 矛盾的
inhumane|inhumane a. 无人情味的, 薄情的, 残忍的
pervert|pervert vt. 使堕落, 使反常, 歪曲, 滥用, 使左右颠倒, 唆使...性变态；n. 堕落者, 行为反常者, 背教者, 性欲反常者
unjustified|unjustified [计] 未经调整的, 未对齐的
squalid|squalid a. 污秽的, 肮脏的, 悲惨的, 可怜的, 卑劣的
consequential|consequential a. 作为结果的, 随之发生的, 推论的, 间接的, 重大的, 自大的, 傲慢的, 自傲的；[法] 结果的, 相应而生的, 接着发生的
talisman|talisman n. 护身符, 驱邪物, 法宝
dorsal|dorsal a. 背的, 背部的, 背侧的；[医] 背的, 背侧的
conflagration|conflagration n. 大火灾, 大火, 冲突；[化] 暴燃; 快速燃烧
pejorative|pejorative a. 贬损的, 轻蔑的；n. 轻蔑语, 贬义词
feline|feline a. 猫的, 猫科的, 猫一样的；n. 猫, 猫科动物
lusty|lusty a. 健壮的, 精力充沛的
kaleidoscope|kaleidoscope n. 万花筒
inflamed|inflamed a. 红肿的, 发炎的
atheism|atheism n. 无神论
ewe|ewe n. 母羊
proselytize|proselytize vt. 使改变宗教信仰；vi. 劝诱改变宗教信仰
recant|recant vt. 放弃；vi. 放弃信仰, 撤回声明, 公开认错
extort|extort vt. 勒索, 敲诈, 强要；[医] 外旋
machination|machination n. 阴谋, 图谋, 策划；[法] 诡计, 奸计, 阴谋
hodgepodge|hodgepodge n. 杂烩菜, 混杂物
morass|morass n. 沼泽, 困境, 乱糟糟的一堆
convergent|convergent a. 趋集于一点的, 会聚性的, 收敛的；[医] 会聚的, 集合的
mariner|mariner n. 水手
bovine|bovine a. 牛的；似牛的；迟钝的
haughty|haughty a. 傲慢的, 骄傲的, 崇高的
pediatrics|pediatrics n. 小儿科；[医] 儿科学
efficacious|efficacious a. 有效的, 灵验的
ravenous|ravenous a. 贪婪的, 饿极的, 狼吞虎咽的
sedate|sedate a. 沉着的, 镇静的, 安静的；vt. 给...服镇静剂
imprecise|imprecise a. 不严密的, 不精确的, 不明确的
jest|jest n. 笑柄, 笑话；vi. 讲笑话, 嘲笑, 开玩笑；vt. 嘲笑
ponderous|ponderous a. 沉重的, 笨重的, 毫无趣味的, 生硬的
revile|revile v. 辱骂, 斥责
litigant|litigant a. 诉讼的；n. 诉讼当事人, 诉讼关系人
brocade|brocade n. 织锦
incubation|incubation n. 抱蛋, 孵化, 酝酿；[医] 孵育, 孵化, 潜伏, 宿庙求梦(古希腊)
maelstrom|maelstrom n. 大漩涡, 极度混乱
fermentation|fermentation n. 发酵；[化] 发酵
lien|lien n. 留置权, 扣押权；[医] 脾
fortuitous|fortuitous a. 偶然的；[医] 偶然的, 机会的
facile|facile a. 容易的, 灵巧的, 温和的
sentinel|sentinel n. 哨兵, 标记；vt. 警戒, 守卫；[计] 标记
sensitize|sensitize vt. 使敏感, 使具有感光性；vi. 变得敏感
slurp|slurp n. 吃的声音；v. 出声地吃(或喝)
plankton|plankton n. (总称)浮游生物；[医] 浮游生物
alphabetical|alphabetical a. 依字母顺序的, 字母的
incinerate|incinerate vi. 烧成灰, 灰化；vt. 焚化
conflate|conflate vt. 合并；异文合并
absenteeism|absenteeism n. 经常无故缺席, 旷职, 旷工, 旷课；[经] 有计划的怠工, 旷工
corrode|corrode vt. 使腐蚀, 侵蚀, 破坏；vi. 被侵蚀, 起腐蚀作用
gavel|gavel n. 槌；[法] 赋税或租金, 议事槌, 小木槌
canny|canny a. 精明的, 谨慎的, 节约的
unjustly|unjustly adv. 不义地, 不法地
sledgehammer|sledgehammer n. 大锤, 极有分量的事物；a. 强力的, 手下不留情的；v. 用大锤打, 沉重打击
succinct|succinct a. 简洁的, 紧缩的
faze|faze vt. 打扰, 折磨, 使狼狈
canary|canary n. 金丝雀, 淡黄色
anesthetic|anesthetic n. 麻醉剂, 麻药；a. 麻醉的
transpose|transpose vt. 调换, 颠倒顺序, 移项；vi. 互换位置；[计] 转置
grandstand|grandstand n. 正面看台, 观众
consul|consul n. 领事, 执政官；[经] 领事
acrobat|acrobat n. 表演特技者, 杂技演员
prosaic|prosaic a. 散文的, 散文体的, 平凡的
naysayer|naysayer n. 拒绝者, 否认者, 老是唱反调的人；[法] 否定者, 投反对票者
comprehensible|comprehensible a. 可理解的
oscillate|oscillate vi. 振动, 彷徨, 犹豫；vt. 使振动, 使动摇
splice|splice vt. 接合, 捻接, 胶接, 使结婚；n. 接合, 胶接, 结婚；[计] 接头
inter|inter vt. 埋葬；prep. 在中间
calligraphy|calligraphy n. 笔迹, 书法
repose|repose n. 休息, 睡眠, 静止；vt. 使休息, 寄托于；vi. 休息, 长眠, 静卧, 座落, 依靠, 信赖
confection|confection n. 糖果, 蜜饯；[医] 糖膏(剂)
glib|glib a. 能说善道的, 流畅的
imperious|imperious a. 专横的, 傲慢的, 迫切的；[医] 强制的, 不随意的
mangle|mangle vt. 乱砍, 损坏, 轧布；n. 轧布机
glade|glade n. 林间空地, 沼泽地
elixir|elixir n. 炼金药, 不老长寿药, 万能药；[化] 酏剂
unsubstantiated|unsubstantiated [法] 未经证实的, 不能肯定的
enjoin|enjoin vt. 吩咐, 命令, 嘱咐, 禁止；[法] 责成, 命令, 嘱咐
cajole|cajole vt. 以甜言蜜语哄骗, 勾引
understated|understated a. 轻描淡写的；低调的；朴素的；不夸张的
catharsis|catharsis n. 陶冶, 净化, 导泻；[医] 导泻, 泻法, 精神发泄
retroactive|retroactive a. 反动的, 追溯的, 有追溯效力的；[经] 有追溯效力的
banister|banister n. 栏杆的支柱, 楼梯的扶栏
upswing|upswing n. 回升时期, 上升, 向上摆动, 跃进；[经] 上升, 向上摆动
dutiful|dutiful a. 尽职的, 忠实的, 顺从的, 守本分的
paragon|paragon n. 杰出典范, 完人, 完美之物
perfunctory|perfunctory a. 敷衍的, 随随便便的, 得过且过的
personable|personable a. 风度好的, 讨人喜欢的, 具有行为能力的
preen|preen vt. 用嘴整理, 打扮, 使得意；vi. 打扮漂亮, 感到得意
plumb|plumb n. 铅锤, 垂直；a. 垂直的；vt. 使垂直, 探测；vi. 成垂直
abdicate|abdicate vt. 正式放弃；vi. 退位, 退出, 辞职
quench|quench vt. 熄灭, 结束, 使冷却, 将...淬火；vi. 熄灭, 平息
livid|livid a. 铁青的；[医] 青紫的
prologue|prologue n. 开场白, 序言, 序幕；vt. 为...作序, 加上...前言
visage|visage n. 脸, 面貌, 容貌
ordnance|ordnance n. 大炮, 军械, 武器
summarily|summarily adv. 概要地, 概略地, 立刻
resound|resound vi. 回响, 鸣响, 反响, 驰名, 被传遍；vt. 使回响, 传颂
diatribe|diatribe n. 抨击, 谴责
centralization|centralization n. 集中, 中央集权化；[计] 集中式; 集中化
opus|opus n. 作品
comatose|comatose a. 昏睡的, 昏睡状态的；[医] 昏迷的
blasphemy|blasphemy n. 亵渎神明, 亵渎神明的言词；[法] 冒秽罪, 侮辱, 亵秽
conscript|conscript a. 被征入伍的, 被征召的；n. 征兵；vt. 征召
threadbare|threadbare a. 衣服磨薄了的, 穿旧了的, 衣着褴褛的, 俗套的, 乏味的
overbearing|overbearing a. 傲慢的, 骄傲自大的, 蛮横的, 压倒一切的；[法] 自大的, 专制的, 压倒的
bridle|bridle n. 马勒, 约束；[医] 系带, 约束
plaintive|plaintive a. 悲哀的, 哀伤的, 伤心的, 表示痛苦的
dogged|dogged a. 顽固的, 顽强的
bucolic|bucolic a. 牧民的, 牧歌的, 乡下风味的；n. 田园诗, 农夫
sloth|sloth n. 怠惰, 懒惰
wanton|wanton n. 荡妇, 水性杨花的女人；a. 恶意的, 不负责任的, 无节制的, 嬉戏的, 繁茂的, 淫荡的；vi. 变化无常, 嬉戏, 闲荡, 放肆；vt. 挥霍
accost|accost vt. 招呼, 搭讪, 勾引；[法] 勾引, 引诱
coloration|coloration n. 着色, 特色, 色彩, 天然颜色
stasis|stasis n. 停滞, 郁积；[医] 停滞, 郁滞
opiate|opiate n. 鸦片制剂, 镇静剂；a. 含鸦片的, 催眠的；vt. 使麻醉, 使缓和
concerto|concerto n. 协奏曲
crinkle|crinkle n. 皱, 波纹；vt. 使皱, 使缩, 起皱；vi. 皱, 拳曲
assay|assay n. 试验, 化验, 分析；vt. 化验, 分析, 评价, 尝试；vi. 被验明内含成分
rapprochement|rapprochement n. 和解, 恢复邦交, 恢复友好关系, 重归于好
dexterity|dexterity n. 灵巧, 机敏
intercede|intercede vi. 说情, 调解；[法] 代为求情, 从中调停
contrived|contrived a. 人造的, 勉强的, 不自然的
transitory|transitory a. 暂时的, 短暂的, 昙花一现的；[法] 临时性诉讼, 可选择管辖区的诉讼; 临时的, 过渡的
gastric|gastric a. 胃的；[医] 胃的
inferno|inferno n. 地狱, 地狱似的地方
nefarious|nefarious a. 恶毒的, 极坏的
impassive|impassive a. 无感情的, 冷淡的, 无感觉的, 不能伤害的
contented|contented a. 满足的, 心安的
vendetta|vendetta n. 族间仇杀, 世仇, 宿怨；[法] 血仇, 近亲复仇, 世仇
docile|docile a. 容易教的, 温顺的
despondent|despondent a. 丧气的, 失望的, 没有精神的
shunt|shunt vt. 使转轨, 使分流, 回避讨论, 推延；vi. 转向一边, 转轨, 往返；n. 转轨, 分流
muddle|muddle vt. 混合, 使微醉, 使咬字不清晰；vi. 胡乱对付；n. 困惑, 混浊状态
interlocutor|interlocutor n. 对话者, 谈话者
dumbfound|dumbfound vt. 使...惊讶得发呆
pacify|pacify vt. 使平静, 安慰, 绥靖, 使服从
poncho|poncho n. 南美披风, 雨披
snicker|snicker n. 窃笑；vi. 窃笑；vt. 窃笑着说
synopsis|synopsis n. 概要, 摘要, 大意；[化] 一览表; 提要
comma|comma n. 逗点, 逗号
adjudicate|adjudicate v. 判决, 宣告, 裁定
precipice|precipice n. 悬崖, 绝壁, 险境
spongy|spongy a. 海绵状的, 海绵质的, 多孔的；[医] 海绵状的, 海绵构造的
beholden|beholden a. 负有义务的, 受惠的
nicety|nicety n. 美好, 准确, 精密, 拘泥细节, 纤细
ream|ream n. 令, 大量；vt. 扩(孔), 榨取, 挖
deciduous|deciduous a. 每年落叶的, 非永久性的；[医] 脱落的
fawn|fawn n. 小鹿；vi. 摇尾乞怜, 奉承
occult|occult a. 神秘的, 不可思议的, 超自然的；v. 掩蔽, 隐藏；n. 神秘之事, 神秘学
servitude|servitude n. 奴隶状态, 惩役, 地役权；[法] 苦役, 劳役, 奴役
coddle|coddle vt. 娇养, 溺爱, 用文火煮(蛋)
repute|repute n. 名望, 名气, 声望；vt. 认为, 以为
industrious|industrious a. 勤勉的, 刻苦的
kindred|kindred n. 家族, 相似, 亲戚关系；a. 同族的, 同类的, 血缘的
quill|quill n. 羽根, 大翎毛, 羽毛笔；vt. 刺穿
dislocate|dislocate vt. 脱臼, 弄乱
staid|staid a. 认真的, 沉着的, 固定的
renown|renown n. 名声, 声望；vt. 使有声望
mete|mete vt. 量, 测量, 分配；n. 边界, 界石
cognizant|cognizant a. 察知的, 认识到的, 有认识能力的；[法] 审理的, 审理权的, 有权审理的
glower|glower vi. 瞪眼, 怒目而视, 凝视；n. 怒视, 热切的注视, 灯丝
monochrome|monochrome n. 单色画, 单色, 黑白；a. 单色的, 黑白的；[计] 单色
porridge|porridge n. 粥, 糊
incubate|incubate vt. 孵, 培养, 使发展；vi. 孵蛋, 潜伏, 筑巢, 孵化, 酝酿；n. 孵育物
cuticle|cuticle n. 表皮；[医] 表皮; 角质层(植); 护膜
menial|menial a. 适合仆人做的, 卑微的；n. 仆人
sheathe|sheathe vt. 插入鞘, 覆盖
omnipresent|omnipresent a. 无所不在的, 普通存在的
minutia|minutia n. 细节, 琐事
cachet|cachet n. 公章, 私人印戳, 标记, 威望, 纪念邮戳；[医] 扁囊剂
languid|languid a. 疲倦的, 无力的, 阴沉的
unkempt|unkempt a. 蓬乱的, 未被照管好的
knoll|knoll n. 小山, 圆丘；vt. 敲钟；vi. 敲响
neophyte|neophyte n. 新入教者, 新信徒
oratory|oratory n. 演讲, 雄辩术, 演讲术, 雄辩
pensive|pensive a. 沉思的, 哀思的, 忧郁的
intermission|intermission n. 中止, 中断, 停顿, 间歇；[医] 间歇, 间歇期
amulet|amulet n. 护身符
muffler|muffler n. 围巾, 头巾, 无指手套, 消声器；[化] 消声器; 消音器
cheetah|cheetah n. 猎豹
parse|parse vt. 从语法上分析；[计] 分列
disembodied|disembodied a. 脱离肉体的；[医] 脱离躯壳的
flagrant|flagrant a. 极端明显的, 不能容忍的, 恶名昭著的；[法] 公然的, 罪恶昭彰的, 现行的
curd|curd n. 凝乳；[化] 凝乳; 凝乳状物; 酪状物; 皂粒
spleen|spleen n. 脾脏, 坏脾气, 怨恨；[医] 脾
hinterland|hinterland n. 内地, 腹地, 偏僻地区；[经] 腹地
damper|damper n. 令人扫兴的人, 增湿器, 阻尼器；[化] 减震器
renege|renege vi. 违例出牌, 食言, 毁约；vt. 否认, 放弃, 拒绝；n. 出牌违例
latency|latency n. 潜伏, 潜在；[计] 传输时间, 传输延迟时间
centrifugal|centrifugal a. 离心的；n. 离心机, (离心机的)转筒
acrid|acrid a. 苦味的, 辛辣的, 讥讽的, 刻薄的；[医] 辛辣的
unconscionable|unconscionable a. 不受良心支配的, 不合理的, 过度的
conservatory|conservatory a. 保存性的, 有保存力的；n. 温室, 音乐学校
crafty|crafty a. 狡诈的, 诡计多端的, 巧妙的
jaunty|jaunty a. 快活的, 活泼的, 轻快的
advisable|advisable a. 适当的, 明智的
inculcate|inculcate vt. 反复灌输, 谆谆教诲
sedative|sedative a. 使安静的, 使镇静的；n. 镇静剂
macabre|macabre a. 以死亡为主题的, 可怕的
stingy|stingy a. 小气的, 吝啬的, 缺乏的, 有刺的
regressive|regressive a. 后退的, 退化的, 回归的；[医] 退化的, 退行的, 消退的, 回归的
disfigure|disfigure vt. 毁损...的外形, 玷污, 损害, 毁损...的容貌；[法] 损毁容颜, 破相
effigy|effigy n. 肖像, 雕像
clemency|clemency n. 仁慈, 宽厚, 仁厚
corporal|corporal n. 下士；a. 肉体的, 身体的, 个人的
detritus|detritus n. 碎石；[医] 腐质, 碎屑
divest|divest vt. 使摆脱, 使脱去, 夺去；[经] 取消权力
diocesan|diocesan a. 主教管区的；n. 教区主教
squelch|squelch n. 嘎吱声, 压碎的一堆, 使对手哑口无言的话；vt. 压碎, 镇压, 使咯吱咯吱响；vi. 咯吱咯吱响, 涉水而过；[计] 撤消权限
rejuvenate|rejuvenate vt. 使年轻, 使复原, 使恢复精神；vi. 返老还童, 复原
predilection|predilection n. 嗜好, 偏爱
percolate|percolate vt.vi. 滤, 滤过, 渗开, (使)渗透, (使)渗滤；n. 滤过液, 渗出液；vt. 用渗滤壶煮(咖啡)
soluble|soluble a. 溶解的, 可溶解的, 可以解决的；[医] 溶解的, 可溶的
abysmal|abysmal a. 深不可测的, 无底的
writ|writ n. 令状, 文书, 文件, 书面命令；[经] 法院命令
ostrich|ostrich n. 鸵鸟
anachronistic|anachronistic a. 时代错误的
narcissism|narcissism n. 自我陶醉, 自恋；[医] 自爱欲, 恋已癖
lark|lark n. 云雀, 百灵鸟, 欢乐, 嬉耍；vi. 嬉耍, 骑马玩乐；vt. 愚弄
habitable|habitable a. 适于居住的, 可居住的
perky|perky a. 得意洋洋的, 快活的, 敏捷的, 美观的, 傲慢的, 神气的
rabies|rabies n. 狂犬病；[医] 狂犬病, 咬病
detonation|detonation n. 爆炸, 爆裂, 爆炸声；[化] 爆轰(化学反应速度高于其声速); 爆震; 引爆
impersonate|impersonate vt. 模仿, 扮演, 体现, 使人格化；[法] 体现, 模仿, 拟人
gentry|gentry n. 贵族们
caustic|caustic n. 腐蚀剂；a. 腐蚀性的
evince|evince vt. 表明(感情等), 表示出(特性等)
dapper|dapper a. 整洁的, 整齐的, 短小精悍的
spurious|spurious a. 假造的, 伪造的, 欺骗的；[医] 假的, 伪的
episodic|episodic a. 插曲似的
pucker|pucker vt. 使起皱；vi. 折成褶；n. 皱纹
sardonic|sardonic a. 嘲笑的, 冷笑的, 讥讽的；[医] 痉笑的
splurge|splurge n. 炫耀, 夸示；vi. 炫耀, 卖弄, 挥霍；vt. 挥霍
portend|portend vt. 成为...的前兆, 预知, 给与...的警告
malleable|malleable a. 有延展性的, 可锻的；[医] 可展的, 易适应的
curt|curt a. 简略的, 简短的, 生硬的
polarity|polarity n. 极性, 截然相反；[医] 极性, 极性现象
unwitting|unwitting a. 不知情的, 没有意识到的, 不知不觉的
asterisk|asterisk n. 星号；[计] 星号, 星号通配符
impinge|impinge vi. 撞击, 起作用, 侵犯；vt. 撞击
inscrutable|inscrutable a. 难以了解的, 不能预测的；[法] 不可理解的, 不可思议的, 不可测知的
charade|charade n. 字谜游戏
negation|negation n. 否定, 反面, 不存在；[医] 否定, 否认
fallow|fallow n. 休耕地；a. 休耕的, 淡棕色的
foolproof|foolproof a. 十分简单的, 十分安全的
hew|hew vt. 砍, 砍倒, 砍成；vi. 砍, 劈, 坚持
immunize|immunize vt. 使免疫, 赋予免疫性
psalm|psalm n. 圣诗, 圣歌, 诗篇；vt. 唱(圣歌)
ostracize|ostracize vt. 流放, 放逐, 排斥
idolize|idolize vt. 把...当偶像崇拜, 极端崇拜, 醉心于；vi. 崇拜偶像
delectable|delectable a. 令人快乐的, 美味的, 使人愉快的
restorative|restorative a. 恢复健康的, 滋补的；n. 兴奋药, 补药
unpretentious|unpretentious a. 不铺张的, 不炫耀的, 不装模作样的, 不招摇的, 谦逊的, 质朴的
invigorating|invigorating a. 精力充沛的, 生气勃勃的
plagiarism|plagiarism n. 剽窃, 抄袭, 剽窃物；[法] 抄袭, 剽窃, 剽窃作品
dishearten|dishearten vt. 使...气馁, 使...沮丧
dilate|dilate vi. 扩大, 详述, 膨胀；vt. 使膨胀
sweltering|sweltering a. 闷热的, 热得难受的, 中暑的
facsimile|facsimile n. 摹(真)本, 传真；vt. 传真, 临摹；a. 复制的；[计] 复制; 传真; 精确复制
timbre|timbre n. 音色, 音质；[医] 音色, 音品
wiretap|wiretap v. 搭线窃听；n. 窃听
verdant|verdant a. 翠绿的, 青翠的, 无经验的, 不老练的
reproach|reproach n. 责备, 耻辱；vt. 责备, 申斥, 使丢脸
titanic|titanic a. 四价钛的；[化] 钛; 正钛; 四价钛
